age,education,black,married,nodegree,re74,re75,re78,hispanic,sample,treat,educ_cat4,sample_id
31,7,0,1,1,14514.248046875,10820.7099609375,14828.986328125,0,CPS,0,1,2
31,7,0,1,1,7903.68212890625,21584.12890625,17432.740234375,0,CPS,0,1,2
16,11,0,0,1,0,1833.290283203125,15259.0048828125,0,CPS,0,1,2
41,9,0,0,1,9077.283203125,11139.38671875,5918.294921875,0,CPS,0,1,2
48,4,0,1,1,18791.328125,18399.14453125,25564.669921875,1,CPS,0,1,2
30,14,0,1,0,10779.8857421875,15036.9189453125,4911.962890625,0,CPS,0,3,2
55,8,0,0,1,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,1,2
21,16,0,1,0,4745.34423828125,2323.838623046875,19284.33203125,0,CPS,0,4,2
20,9,0,1,1,1557.6170654296875,0,6525.640625,0,CPS,0,1,2
20,9,0,1,1,14253.666015625,15582.9677734375,18106.583984375,0,CPS,0,1,2
49,7,0,0,1,3699.095703125,11289.7744140625,0,0,CPS,0,1,2
30,14,0,1,0,22451.23828125,20871.580078125,22677.19140625,0,CPS,0,3,2
30,14,0,1,0,14831.6494140625,15434.37109375,16998.2890625,0,CPS,0,3,2
30,14,0,1,0,21569.568359375,21512.515625,18693.240234375,0,CPS,0,3,2
30,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
39,7,0,1,1,25862.322265625,22978.791015625,25564.669921875,0,CPS,0,1,2
16,10,0,0,1,0,1516.4031982421875,5084.85693359375,0,CPS,0,1,2
16,10,0,0,1,0,0,709.30877685546875,0,CPS,0,1,2
16,10,0,0,1,0,0,1399.4071044921875,0,CPS,0,1,2
16,10,0,0,1,0,0,5244.45166015625,0,CPS,0,1,2
16,10,0,0,1,0,164.7096710205078,8473.2841796875,0,CPS,0,1,2
16,10,0,0,1,3221.03466796875,1636.3548583984375,10670.6640625,0,CPS,0,1,2
16,10,0,0,1,0,1645.306396484375,6778.33203125,0,CPS,0,1,2
16,10,0,0,1,0,572.9031982421875,11116.9375,0,CPS,0,1,2
16,10,0,0,1,0,0,8854.5380859375,0,CPS,0,1,2
16,10,0,0,1,1451.816650390625,1736.6129150390625,1675.741943359375,0,CPS,0,1,2
16,10,0,0,1,3558.028564453125,3607.5,11643.0078125,0,CPS,0,1,2
29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,18473.92578125,19593.291015625,20633.49609375,0,CPS,0,4,2
29,18,0,1,0,15940.5947265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,21105.22265625,17324.951171875,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,20719.24609375,23741.466796875,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,25862.322265625,3806.225830078125,0,0,CPS,0,4,2
29,18,0,1,0,10329.2548828125,3580.645263671875,678.2764892578125,0,CPS,0,4,2
29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,12419.7919921875,24171.14453125,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,18507.234375,20839.35546875,25564.669921875,0,CPS,0,4,2
29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
37,13,1,1,0,25862.322265625,25243.548828125,25244.00390625,0,CPS,0,3,2
16,10,0,0,1,0,0,11564.6884765625,0,CPS,0,1,2
16,10,0,0,1,0,0,0,0,CPS,0,1,2
16,10,0,0,1,0,1271.1290283203125,4942.99560546875,0,CPS,0,1,2
16,10,0,0,1,0,1826.1290283203125,1786.5714111328125,0,CPS,0,1,2
16,10,0,0,1,963.95928955078125,5122.11279296875,11032.70703125,0,CPS,0,1,2
16,10,0,0,1,0,0,10256.900390625,0,CPS,0,1,2
16,10,0,0,1,924.77392578125,1613.0806884765625,3845.04443359375,0,CPS,0,1,2
16,10,0,0,1,0,560.3709716796875,1912.17822265625,0,CPS,0,1,2
16,10,0,0,1,0,0,7430.00927734375,0,CPS,0,1,2
16,10,0,0,1,0,0,12902.0302734375,0,CPS,0,1,2
16,10,0,0,1,1318.5865478515625,2003.3709716796875,12893.1640625,0,CPS,0,1,2
16,10,0,0,1,0,0,3691.361083984375,0,CPS,0,1,2
16,10,0,0,1,0,261.3870849609375,9157.4716796875,0,CPS,0,1,2
16,10,0,0,1,0,3858.145263671875,8749.619140625,0,CPS,0,1,2
16,10,0,0,1,0,2289.822509765625,8836.8046875,0,CPS,0,1,2
16,10,0,0,1,0,0,16095.3974609375,0,CPS,0,1,2
16,10,0,0,1,0,2207.4677734375,11121.3701171875,0,CPS,0,1,2
16,10,0,0,1,0,69.82257843017578,1259.0230712890625,0,CPS,0,1,2
16,10,0,0,1,0,0,0,0,CPS,0,1,2
16,10,0,0,1,977.67413330078125,1935.3387451171875,3759.33642578125,0,CPS,0,1,2
30,13,0,1,0,0,0,0,0,CPS,0,3,2
21,15,0,1,0,0,5675.32275390625,16775.15234375,0,CPS,0,3,2
21,15,0,1,0,1567.4134521484375,5123.9033203125,13515.287109375,0,CPS,0,3,2
21,15,0,1,0,4835.470703125,9746.5166015625,24556.859375,0,CPS,0,3,2
21,15,0,1,0,2648.9287109375,6629.564453125,18412.47265625,0,CPS,0,3,2
31,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,1,2
54,12,1,0,0,0,0,0,0,CPS,0,2,2
30,13,0,1,0,1063.8818359375,0,0,0,CPS,0,3,2
30,13,0,1,0,25343.115234375,22302.048828125,23577.126953125,0,CPS,0,3,2
30,13,0,1,0,20250.982421875,10024.0166015625,12095.1923828125,0,CPS,0,3,2
30,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
53,7,1,1,1,12890.0166015625,12501.822265625,25564.669921875,0,CPS,0,1,2
30,11,0,1,1,25068.818359375,25243.548828125,25564.669921875,0,CPS,0,1,2
30,11,0,1,1,389.89410400390625,23854.2578125,19390.728515625,0,CPS,0,1,2
30,11,0,1,1,8810.8232421875,12347.8544921875,15087.587890625,0,CPS,0,1,2
16,9,0,0,1,0,0,9442.6728515625,0,CPS,0,1,2
16,9,0,0,1,0,0,418.1966247558594,0,CPS,0,1,2
16,9,0,0,1,0,0,1971.2872314453125,0,CPS,0,1,2
16,9,0,0,1,0,0,6494.6083984375,0,CPS,0,1,2
16,9,0,0,1,0,0,1864.8909912109375,0,CPS,0,1,2
16,9,0,0,1,0,1144.01611328125,13875.8525390625,0,CPS,0,1,2
16,9,0,0,1,0,597.96771240234375,2878.611328125,0,CPS,0,1,2
16,9,0,0,1,0,0,0,0,CPS,0,1,2
16,9,0,0,1,822.89202880859375,522.774169921875,13249.296875,0,CPS,0,1,2
16,9,0,0,1,0,1002.5806274414062,2370.2734375,0,CPS,0,1,2
34,17,0,0,0,23491.609375,22781.85546875,25564.669921875,0,CPS,0,4,2
29,17,0,1,0,12743.0712890625,13882.1611328125,13157.677734375,0,CPS,0,4,2
29,17,0,1,0,0,0,4369.6376953125,0,CPS,0,4,2
29,17,0,1,0,25862.322265625,25173.7265625,23983.501953125,0,CPS,0,4,2
29,17,0,1,0,0,0,25564.669921875,0,CPS,0,4,2
29,17,0,1,0,4286.8759765625,3022.064453125,15697.8896484375,0,CPS,0,4,2
29,17,0,1,0,0,23331.484375,25564.669921875,0,CPS,0,4,2
29,17,0,1,0,19124.40234375,18966.677734375,19662.62890625,0,CPS,0,4,2
29,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,17,0,1,0,21058.19921875,23030.708984375,25564.669921875,0,CPS,0,4,2
37,12,1,1,0,11975.0390625,15316.2099609375,18913.421875,0,CPS,0,2,2
37,12,1,1,0,25862.322265625,25134.337890625,25564.669921875,0,CPS,0,2,2
37,12,1,1,0,0,0,0,0,CPS,0,2,2
31,5,0,1,1,19627.935546875,18665.90234375,3125.3916015625,0,CPS,0,1,2
16,9,0,0,1,242.94908142089844,406.4032287597656,3655.8955078125,0,CPS,0,1,2
16,9,0,0,1,0,0,6049.8125,0,CPS,0,1,2
16,9,0,0,1,715.13238525390625,2773.209716796875,7002.9462890625,0,CPS,0,1,2
16,9,0,0,1,164.5784149169922,517.4031982421875,3617.474609375,0,CPS,0,1,2
16,9,0,0,1,0,35.80644989013672,397.5084533691406,0,CPS,0,1,2
16,9,0,0,1,0,0,351.69891357421875,0,CPS,0,1,2
16,9,0,0,1,2210.052978515625,1095.6773681640625,11320.86328125,0,CPS,0,1,2
16,9,0,0,1,0,2126.9033203125,11379.97265625,0,CPS,0,1,2
16,9,0,0,1,3405.205810546875,3086.51611328125,9356.96484375,0,CPS,0,1,2
16,9,0,0,1,0,0,628.0338134765625,0,CPS,0,1,2
16,9,0,0,1,0,130.69354248046875,121.17357635498047,0,CPS,0,1,2
30,12,0,1,0,20151.05859375,19104.533203125,21044.3046875,0,CPS,0,2,2
30,12,0,1,0,19402.619140625,13302.0966796875,24426.8203125,0,CPS,0,2,2
30,12,0,1,0,0,0,24502.18359375,0,CPS,0,2,2
30,12,0,1,0,25862.322265625,23181.09765625,25564.669921875,0,CPS,0,2,2
31,12,0,1,0,6400.9248046875,6987.62890625,7181.7509765625,1,CPS,0,2,2
31,12,0,1,0,21875.212890625,24985.7421875,25564.669921875,1,CPS,0,2,2
31,12,0,1,0,11875.1162109375,25243.548828125,25564.669921875,1,CPS,0,2,2
31,12,0,1,0,16822.265625,13037.12890625,11594.2431640625,1,CPS,0,2,2
51,8,0,1,1,25862.322265625,25243.548828125,23786.96484375,1,CPS,0,1,2
21,14,0,1,0,13113.373046875,22751.419921875,24287.9140625,0,CPS,0,3,2
21,14,0,1,0,15791.6904296875,19015.015625,24095.80859375,0,CPS,0,3,2
21,14,0,1,0,16781.12109375,21175.935546875,19109.9609375,0,CPS,0,3,2
21,14,0,1,0,9759.1083984375,13173.193359375,25564.669921875,0,CPS,0,3,2
21,14,0,1,0,2355.038818359375,3500.08056640625,8765.8740234375,0,CPS,0,3,2
21,14,0,1,0,8879.3974609375,14669.9033203125,21554.119140625,0,CPS,0,3,2
21,14,0,1,0,4684.60693359375,7812.9677734375,8117.15185546875,0,CPS,0,3,2
21,14,0,1,0,10918.994140625,10935.2900390625,8092.03076171875,0,CPS,0,3,2
21,14,0,1,0,10201.90234375,25243.548828125,25564.669921875,0,CPS,0,3,2
21,14,0,1,0,14962.9208984375,25243.548828125,25564.669921875,0,CPS,0,3,2
21,14,0,1,0,4774.7333984375,4966.35498046875,14419.65625,0,CPS,0,3,2
22,18,0,1,0,0,1722.290283203125,6540.41796875,0,CPS,0,4,2
30,10,0,1,1,14913.9384765625,0,11563.2099609375,0,CPS,0,1,2
30,12,0,1,0,5803.34814453125,9635.5166015625,20562.564453125,0,CPS,0,2,2
30,12,0,1,0,15260.7294921875,13814.12890625,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,25862.322265625,25189.837890625,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,0,0,0,0,CPS,0,2,2
30,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,21861.498046875,22303.837890625,22434.845703125,0,CPS,0,2,2
30,12,0,1,0,11303.009765625,4456.11279296875,3153.468505859375,0,CPS,0,2,2
30,12,0,1,0,20605.609375,18613.984375,19541.45703125,0,CPS,0,2,2
30,12,0,1,0,21401.0703125,20833.984375,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,12547.14453125,25243.548828125,25564.669921875,0,CPS,0,2,2
30,12,0,1,0,23040.978515625,25128.966796875,8411.2197265625,0,CPS,0,2,2
30,12,0,1,0,16109.091796875,13128.435546875,13063.1025390625,0,CPS,0,2,2
53,6,1,1,1,24341.931640625,15074.5166015625,0,0,CPS,0,1,2
30,10,0,1,1,24451.650390625,25198.791015625,21854.09765625,0,CPS,0,1,2
30,10,0,1,1,25862.322265625,25243.548828125,0,0,CPS,0,1,2
30,10,0,1,1,25862.322265625,22429.162109375,22366.869140625,0,CPS,0,1,2
30,10,0,1,1,15292.0771484375,11789.2744140625,10685.4404296875,0,CPS,0,1,2
30,10,0,1,1,23129.14453125,23959.88671875,20806.390625,0,CPS,0,1,2
30,10,0,1,1,858.15887451171875,0,0,0,CPS,0,1,2
30,10,0,1,1,20909.294921875,16914.966796875,21038.392578125,0,CPS,0,1,2
19,11,1,0,1,0,0,7762.49755859375,0,CPS,0,1,2
30,17,0,1,0,2027.8411865234375,0,0,1,CPS,0,4,2
16,8,0,0,1,0,0,0,0,CPS,0,1,2
16,8,0,0,1,0,961.4031982421875,6301.02587890625,0,CPS,0,1,2
16,8,0,0,1,0,0,0,0,CPS,0,1,2
39,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,1,2
29,16,0,1,0,8685.4296875,21471.337890625,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,14667.0712890625,19618.35546875,11572.0771484375,0,CPS,0,4,2
29,16,0,1,0,21598.95703125,20278.984375,24468.197265625,0,CPS,0,4,2
29,16,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,4,2
29,16,0,1,0,22335.640625,20359.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,4976.53759765625,19043.662109375,15154.0859375,0,CPS,0,4,2
29,16,0,1,0,0,0,0,0,CPS,0,4,2
29,16,0,1,0,10121.572265625,16496.033203125,7388.6328125,0,CPS,0,4,2
29,16,0,1,0,11042.427734375,20334.484375,0,0,CPS,0,4,2
29,16,0,1,0,0,0,0,0,CPS,0,4,2
29,16,0,1,0,13579.677734375,21134.7578125,23416.0546875,0,CPS,0,4,2
29,16,0,1,0,17701.974609375,25243.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,23240.822265625,22165.984375,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,9259.4951171875,20114.2734375,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,8910.7451171875,7621.4033203125,17639.623046875,0,CPS,0,4,2
29,16,0,1,0,23777.662109375,25243.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,0,0,0,0,CPS,0,4,2
29,16,0,1,0,19620.09765625,9109.1611328125,10184.4912109375,0,CPS,0,4,2
29,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,16,0,1,0,25862.322265625,25243.548828125,8134.884765625,0,CPS,0,4,2
29,16,0,1,0,4882.49267578125,12813.3388671875,23444.1328125,0,CPS,0,4,2
29,16,0,1,0,5002.00830078125,2834.08056640625,0,0,CPS,0,4,2
29,16,0,1,0,19142.037109375,19036.5,22885.55078125,0,CPS,0,4,2
29,16,0,1,0,23671.861328125,24416.419921875,25564.669921875,0,CPS,0,4,2
16,8,0,0,1,0,0,5644.91552734375,0,CPS,0,1,2
55,5,0,0,1,13665.8857421875,13622.564453125,0,1,CPS,0,1,2
21,13,0,1,0,7502.03271484375,6173.0322265625,25564.669921875,0,CPS,0,3,2
21,13,0,1,0,10920.953125,17634.677734375,24954.369140625,0,CPS,0,3,2
21,13,0,1,0,3207.31982421875,17600.662109375,13943.828125,0,CPS,0,3,2
21,13,0,1,0,12074.9609375,13354.0166015625,21864.443359375,0,CPS,0,3,2
21,13,0,1,0,21886.96875,23125.59765625,25564.669921875,0,CPS,0,3,2
49,4,0,0,1,17055.41796875,17523.677734375,17060.353515625,0,CPS,0,1,2
19,12,1,0,0,2241.401123046875,6629.564453125,24935.158203125,0,CPS,0,2,2
30,9,0,1,1,16299.140625,18255.919921875,25564.669921875,0,CPS,0,1,2
30,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
30,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
30,9,0,1,1,10954.2607421875,10779.5322265625,11684.3837890625,0,CPS,0,1,2
19,10,1,0,1,1549.780029296875,2610.290283203125,9540.203125,0,CPS,0,1,2
30,16,0,1,0,20970.033203125,23719.984375,25564.669921875,1,CPS,0,4,2
16,7,0,0,1,0,975.725830078125,4728.72509765625,0,CPS,0,1,2
29,15,0,1,0,13178.0283203125,17215.7421875,23614.0703125,0,CPS,0,3,2
29,15,0,1,0,12931.1611328125,14367.3388671875,14629.4931640625,0,CPS,0,3,2
29,15,0,1,0,0,0,0,0,CPS,0,3,2
29,15,0,1,0,21395.193359375,21394.35546875,25564.669921875,0,CPS,0,3,2
29,15,0,1,0,24851.33984375,19235.2265625,25564.669921875,0,CPS,0,3,2
29,15,0,1,0,25862.322265625,25243.548828125,13110.390625,0,CPS,0,3,2
29,15,0,1,0,5744.5703125,4969.935546875,4900.14111328125,0,CPS,0,3,2
29,15,0,1,0,19236.08203125,23401.306640625,25564.669921875,0,CPS,0,3,2
29,15,0,1,0,6734,2182.4033203125,5563.640625,0,CPS,0,3,2
21,12,0,1,0,13601.23046875,7202.4677734375,10746.02734375,0,CPS,0,2,2
21,12,0,1,0,11571.4296875,14673.4833984375,21635.39453125,0,CPS,0,2,2
21,12,0,1,0,11301.05078125,13538.4189453125,21898.4296875,0,CPS,0,2,2
21,12,0,1,0,7805.71875,13250.177734375,11328.251953125,0,CPS,0,2,2
21,12,0,1,0,3607.01025390625,12618.193359375,16507.68359375,0,CPS,0,2,2
21,12,0,1,0,4502.39501953125,5295.7744140625,4360.77099609375,0,CPS,0,2,2
21,12,0,1,0,21093.466796875,24167.564453125,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,9647.4296875,13674.4833984375,6971.9140625,0,CPS,0,2,2
21,12,0,1,0,10979.7314453125,18594.291015625,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,10891.564453125,13243.0166015625,22078.712890625,0,CPS,0,2,2
21,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,11109.04296875,13307.4677734375,14164.0087890625,0,CPS,0,2,2
21,12,0,1,0,21965.33984375,21956.515625,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,6624.28125,14524.88671875,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,5407.576171875,119.95161437988281,0,0,CPS,0,2,2
21,12,0,1,0,5195.9755859375,1496.709716796875,11014.9736328125,0,CPS,0,2,2
21,12,0,1,0,18407.3125,22823.033203125,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,9529.8740234375,17421.62890625,17811.0390625,0,CPS,0,2,2
21,12,0,1,0,11054.18359375,4031.806396484375,16713.087890625,0,CPS,0,2,2
21,12,0,1,0,12846.912109375,13456.064453125,19631.59765625,0,CPS,0,2,2
21,12,0,1,0,13283.8291015625,15135.38671875,17519.92578125,0,CPS,0,2,2
21,12,0,1,0,7415.82470703125,8060.0322265625,9207.7138671875,0,CPS,0,2,2
21,12,0,1,0,10284.19140625,6738.7744140625,7067.96630859375,0,CPS,0,2,2
21,12,0,1,0,14112.5986328125,15873,19483.82421875,0,CPS,0,2,2
21,12,0,1,0,14343.7919921875,13432.7900390625,2529.867919921875,0,CPS,0,2,2
21,12,0,1,0,12901.771484375,0,24636.658203125,0,CPS,0,2,2
21,12,0,1,0,7278.67626953125,7616.0322265625,14527.5302734375,0,CPS,0,2,2
21,12,0,1,0,6653.669921875,8704.548828125,9407.20703125,0,CPS,0,2,2
21,12,0,1,0,176.33401489257812,6285.82275390625,0,0,CPS,0,2,2
21,12,0,1,0,899.303466796875,2110.790283203125,0,0,CPS,0,2,2
21,12,0,1,0,21453.970703125,22925.080078125,21990.048828125,0,CPS,0,2,2
21,12,0,1,0,13060.47265625,8493.2900390625,14320.6484375,0,CPS,0,2,2
21,12,0,1,0,1105.0264892578125,0,2361.406982421875,0,CPS,0,2,2
21,12,0,1,0,7603.91455078125,8953.4033203125,11885.3544921875,0,CPS,0,2,2
21,12,0,1,0,18007.62109375,17990.951171875,9877.1240234375,0,CPS,0,2,2
21,12,0,1,0,25862.322265625,24967.837890625,25564.669921875,0,CPS,0,2,2
21,12,0,1,0,12300.27734375,10190.5166015625,15003.3583984375,0,CPS,0,2,2
21,12,0,1,0,17351.267578125,13493.6611328125,16695.35546875,0,CPS,0,2,2
21,12,0,1,0,19708.265625,24971.419921875,8009.27783203125,0,CPS,0,2,2
21,12,0,1,0,6032.58251953125,0,0,0,CPS,0,2,2
21,12,0,1,0,8916.623046875,9477.9677734375,7489.1181640625,0,CPS,0,2,2
21,12,0,1,0,0,0,7591.08154296875,0,CPS,0,2,2
21,12,0,1,0,11649.80078125,13031.7578125,18545.46875,0,CPS,0,2,2
21,12,0,1,0,11165.861328125,13606.451171875,20318.740234375,0,CPS,0,2,2
22,16,0,1,0,11048.3056640625,7659,21700.4140625,0,CPS,0,4,2
22,16,0,1,0,4192.8310546875,2082.145263671875,0,0,CPS,0,4,2
22,16,0,1,0,576.0244140625,3084.725830078125,22380.169921875,0,CPS,0,4,2
22,16,0,1,0,3123.0712890625,14209.7900390625,25564.669921875,0,CPS,0,4,2
22,16,0,1,0,5084.29736328125,16358.177734375,8281.1796875,0,CPS,0,4,2
22,16,0,1,0,577.98370361328125,1312.306396484375,0,0,CPS,0,4,2
22,16,0,1,0,1728.0733642578125,5702.17724609375,15310.724609375,0,CPS,0,4,2
22,16,0,1,0,0,0,0,0,CPS,0,4,2
22,16,0,1,0,5638.77001953125,8794.064453125,25564.669921875,0,CPS,0,4,2
22,16,0,1,0,1759.421630859375,4568.9033203125,0,0,CPS,0,4,2
22,16,0,1,0,4190.87158203125,9936.2900390625,23458.91015625,0,CPS,0,4,2
31,8,0,1,1,18771.734375,20944.984375,25564.669921875,1,CPS,0,1,2
28,18,0,1,0,15523.2705078125,17147.708984375,20920.17578125,0,CPS,0,4,2
28,18,0,1,0,135.1894073486328,0,0,0,CPS,0,4,2
28,18,0,1,0,3458.10595703125,9211.2099609375,0,0,CPS,0,4,2
28,18,0,1,0,0,3550.209716796875,16438.23046875,0,CPS,0,4,2
28,18,0,1,0,17388.4921875,16266.87109375,25564.669921875,0,CPS,0,4,2
28,18,0,1,0,18826.59375,20125.015625,25564.669921875,0,CPS,0,4,2
28,18,0,1,0,11685.0673828125,18889.693359375,106.39631652832031,0,CPS,0,4,2
28,18,0,1,0,20766.26953125,21653.951171875,25564.669921875,0,CPS,0,4,2
28,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
30,8,0,1,1,16726.259765625,25243.548828125,25564.669921875,0,CPS,0,1,2
30,8,0,1,1,18691.40625,15543.5810546875,22984.55859375,0,CPS,0,1,2
30,8,0,1,1,17543.275390625,14977.8388671875,25564.669921875,0,CPS,0,1,2
30,8,0,1,1,0,0,0,0,CPS,0,1,2
29,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,25862.322265625,23637.62890625,15811.6748046875,0,CPS,0,3,2
30,15,0,1,0,18172.19921875,21285.14453125,24051.478515625,1,CPS,0,3,2
29,14,0,1,0,17525.640625,19126.015625,17933.689453125,0,CPS,0,3,2
29,14,0,1,0,21571.52734375,4923.38720703125,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,25509.654296875,24599.033203125,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,0,0,12944.884765625,0,CPS,0,3,2
29,14,0,1,0,24281.193359375,23082.62890625,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,0,0,12361.1826171875,0,CPS,0,3,2
29,14,0,1,0,16959.4140625,19534.208984375,23782.53125,0,CPS,0,3,2
29,14,0,1,0,19051.91015625,19636.2578125,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,17241.548828125,24240.966796875,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,19104.810546875,19596.87109375,25564.669921875,0,CPS,0,3,2
29,14,0,1,0,12092.5947265625,14711.0810546875,16336.267578125,0,CPS,0,3,2
29,14,0,1,0,0,0,0,0,CPS,0,3,2
22,15,0,1,0,0,0,25564.669921875,0,CPS,0,3,2
22,15,0,1,0,4204.58642578125,4941.29052734375,16249.0810546875,0,CPS,0,3,2
22,15,0,1,0,2123.84521484375,862.93548583984375,24175.607421875,0,CPS,0,3,2
22,15,0,1,0,2063.10791015625,0,0,0,CPS,0,3,2
22,15,0,1,0,25862.322265625,24484.451171875,14653.13671875,0,CPS,0,3,2
22,15,0,1,0,7280.63525390625,9291.7744140625,22391.990234375,0,CPS,0,3,2
22,15,0,1,0,10799.478515625,13780.11328125,7162.54052734375,0,CPS,0,3,2
22,15,0,1,0,5391.90234375,11364.9677734375,19528.15625,0,CPS,0,3,2
28,17,0,1,0,0,0,0,0,CPS,0,4,2
28,17,0,1,0,21073.873046875,17530.837890625,20017.283203125,0,CPS,0,4,2
28,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
28,17,0,1,0,21741.984375,24706.451171875,25564.669921875,0,CPS,0,4,2
28,17,0,1,0,17339.51171875,15344.8544921875,20447.302734375,0,CPS,0,4,2
23,18,0,1,0,3430.67626953125,5213.41943359375,23822.4296875,0,CPS,0,4,2
21,9,0,1,1,9175.24609375,9506.61328125,8415.6533203125,0,CPS,0,1,2
21,9,0,1,1,17500.171875,14609.0322265625,9045.1640625,0,CPS,0,1,2
42,16,1,1,0,0,0,0,0,CPS,0,4,2
30,7,0,1,1,25711.458984375,18295.306640625,25564.669921875,0,CPS,0,1,2
30,7,0,1,1,5186.17919921875,1226.3709716796875,11214.466796875,0,CPS,0,1,2
53,3,1,1,1,21732.1875,20194.837890625,25048.943359375,0,CPS,0,1,2
29,13,0,1,0,2780.19970703125,0,14339.8583984375,0,CPS,0,3,2
29,13,0,1,0,17962.55859375,11590.548828125,2639.2197265625,0,CPS,0,3,2
30,14,0,1,0,25862.322265625,25243.548828125,25269.125,1,CPS,0,3,2
30,14,0,1,0,24269.4375,21951.14453125,25564.669921875,1,CPS,0,3,2
39,7,0,1,1,17000.55859375,16675.064453125,19686.2734375,1,CPS,0,1,2
29,13,0,1,0,15299.9140625,7472.806640625,16243.1708984375,0,CPS,0,3,2
29,13,0,1,0,22964.56640625,25243.548828125,25564.669921875,0,CPS,0,3,2
29,13,0,1,0,20791.740234375,22789.015625,15176.251953125,0,CPS,0,3,2
29,13,0,1,0,6348.0244140625,18082.2578125,5915.33935546875,0,CPS,0,3,2
29,13,0,1,0,22919.50390625,22305.62890625,19120.3046875,0,CPS,0,3,2
29,13,0,1,0,19876.76171875,6162.29052734375,0,0,CPS,0,3,2
29,13,0,1,0,203.7637481689453,0,3027.86181640625,0,CPS,0,3,2
28,16,0,1,0,23605.24609375,24699.291015625,25564.669921875,0,CPS,0,4,2
28,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
29,11,0,1,1,2829.18115234375,0,9785.505859375,0,CPS,0,1,2
29,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
29,11,0,1,1,0,811.01611328125,0,0,CPS,0,1,2
29,11,0,1,1,4668.9326171875,0,843.7818603515625,0,CPS,0,1,2
29,11,0,1,1,2766.484619140625,8196.0966796875,13101.5234375,0,CPS,0,1,2
22,14,0,1,0,14678.8271484375,16923.919921875,18329.720703125,0,CPS,0,3,2
22,14,0,1,0,3174.01220703125,8656.2099609375,16933.26953125,0,CPS,0,3,2
22,14,0,1,0,0,20887.693359375,0,0,CPS,0,3,2
